,F,PWV,EL,eta_atm,eta_atm_cont,R,W_F_spec,W_F_cont,theta_maj,theta_min,eta_a,eta_mb,eta_forward,eta_forward_cont,eta_sw,eta_sw_cont,eta_window,eta_window_cont,eta_inst,eta_inst_cont,eta_circuit,Tb_sky,Tb_M1,Tb_M2,Tb_wo,Tb_window,Tb_co,Tb_filter,Tb_KID,Pkid,Pkid_sky,Pkid_warm,Pkid_cold,n_ph,n_ph_cont,NEPkid,NEPinst,NEPinst_cont,NEFD_line,NEFD_continuum,NEF,NEF_cont,MDLF,MS,snr,obs_hours,on_source_fraction,on_source_hours,equivalent_Trx,equivalent_Trx_cont,skycoup,eta_Al_ohmic,eta_Al_ohmic_cont,chi_sq,poisson_term,bunching_term,r_term
98,267583537497.57,0.5,60.0,0.941573490621604,0.9426175904330116,500.0,535167074.99514,1070334149.99028,0.000106659009844,0.000106659009844,0.7439169900162492,0.6,0.9731379354273338,0.9731374817535794,0.3408184581399883,0.3411962286702255,0.9671746151449514,0.9671690626650654,0.1629495791596214,0.1629486436778102,0.32,21.167775429973396,24.11253443255668,24.46962827937766,28.352834965662083,37.04466250545504,26.232563100023707,22.276516715185927,10.40361414185086,7.778782967125225e-14,3.607576135471455e-14,4.107356174214767e-14,7.218644681251936e-16,0.4139232973850563,0.4102644216358661,8.406524427937133e-18,5.158972776298064e-17,5.159002393759663e-17,3.6013129345082035e-27,1.798673116673943e-27,1.9273041093029197e-18,1.9251812614455724e-18,8.464820457221304e-20,0.0021142583994796,5.0,10.0,0.36,3.6000000000000005,52.126194286136325,52.402130892955,0.4954654225276597,0.9985973173292286,0.9985972367731067,0.0,2.7622643463456655e-35,7.351618102522256e-36,2.3430410299726656e-35
99,268118704572.56512,0.5,60.0,0.9517571861511284,0.949428787757621,500.0,536237409.1451303,1072474818.2902606,0.000106659009844,0.000106659009844,0.7409502253140915,0.6,0.9731300353263692,0.9731295772907969,0.3431279380526916,0.3422883416847292,0.967109049694472,0.9671034517734628,0.1629385326925246,0.162937589554793,0.32,19.309786212877214,22.28796366331188,22.64913072783943,26.56948659837562,35.34873136240616,25.122357430101815,21.372405620296856,10.087781540995286,7.373299867066539e-14,3.189244547705003e-14,4.120481800631603e-14,7.199377523577435e-16,0.3798411801791496,0.387272327315854,8.136405958101118e-18,4.9935431623500815e-17,4.993572066662364e-17,3.4554589512779745e-27,1.7319774348258748e-27,1.8529463554406506e-18,1.857502184697712e-18,8.138237312917203e-20,0.0022965098364297,5.0,10.0,0.36,3.6000000000000005,52.137510116028736,51.52200497911006,0.4954277166311253,0.9985959190421518,0.9985958377126696,0.0,2.6237872431648986e-35,6.264724164162264e-36,2.2209057879414657e-35
100,268654941981.71027,0.5,60.0,0.95242772040372,0.9509372007839748,500.0,537309883.9634205,1074619767.926841,0.000106659009844,0.000106659009844,0.7379952921642656,0.6,0.9731221274039064,0.9731216649104169,0.3419975309391379,0.3414621532043966,0.9670433532187296,0.9670377089651336,0.1629274641502915,0.1629265132064457,0.32,18.903905593856653,21.890354621066457,22.25275716849869,26.18286454557022,34.99540876453156,24.89294121851742,21.186870637349504,10.026653894686667,7.297937303385328e-14,3.100943266867428e-14,4.1336512481576813e-14,7.180076762565626e-16,0.377094675657596,0.381753004043866,8.096785540530541e-18,4.9695645744916916e-17,4.969593580064545e-17,3.443345937821175e-27,1.724382440595055e-27,1.8501438062966106e-18,1.8530554581293778e-18,8.125928370487035e-20,0.0023126955950337,5.0,10.0,0.36,3.6000000000000005,51.85106941266627,51.45708685017779,0.4953899396118604,0.9985945193611696,0.998594437241318,0.0,2.602278896771156e-35,6.175264602006576e-36,2.1982058900814456e-35
101,269192251865.67368,0.5,60.0,0.9524524278348594,0.951288671350892,500.0,538384503.7313473,1076769007.4626946,0.000106659009844,0.000106659009844,0.7350521433821636,0.6,0.9731142116522566,0.973113744606536,0.3406396995087828,0.340223324713077,0.9669775254560624,0.9669718339910328,0.1629163734888374,0.1629154145908092,0.32,18.816302547155672,21.805037791173334,22.168012503661924,26.10155175783349,34.935274415980345,24.856004708085027,21.15844798339119,10.02146913427364,7.294724440307697e-14,3.0847378574401364e-14,4.1468646921496844e-14,7.160742794992831e-16,0.3764711383220087,0.3800418783984226,8.09989926154753e-18,4.9718141203913506e-17,4.971843383814757e-17,3.4517329630568216e-27,1.7279888157214174e-27,1.85835953832848e-18,1.860644802010988e-18,8.162012295301355e-20,0.002301470467517,5.0,10.0,0.36,3.6000000000000005,51.803822140194825,51.49632262384993,0.495352091341766,0.9985931182848928,0.9985930353579424,0.0,2.6063949899789195e-35,6.185460413276585e-36,2.1972381461494728e-35
102,269730636369.40503,0.5,60.0,0.9523157577740076,0.9512664512942512,500.0,539461272.7388101,1078922545.47762,0.000106659009844,0.000106659009844,0.7321207319713503,0.6,0.9731062880637218,0.97310581637329,0.3392297709006934,0.3388558272648164,0.9669115661442904,0.9669058266013822,0.16290526066399,0.1629042936658009,0.32,18.83165433431275,21.82069362365754,22.18402186286897,26.118918434591837,34.969884327676525,24.88128708548181,21.18082154677788,10.034401442622435,7.31492302103516e-14,3.0918967946508035e-14,4.1601223078238784e-14,7.141376016670979e-16,0.37637584343001,0.379557465037315,8.116156055631375e-18,4.982132573589405e-17,4.98216214747643e-17,3.4663400638345434e-27,1.7350929674953682e-27,1.8699562225817112e-18,1.8720309211304205e-18,8.212945539115269e-20,0.002282114617841,5.0,10.0,0.36,3.6000000000000005,51.83964144786083,51.56246192630637,0.4953141716923506,0.99859171581193,0.9985916320615144,0.0,2.6188778896078967e-35,6.217660087309368e-36,2.2033221445836327e-35
103,270270097642.14383,0.5,60.0,0.9521180858957576,0.9510273971392442,500.0,540540195.2842877,1081080390.5685754,0.000106659009844,0.000106659009844,0.7292010111228147,0.6,0.9730982243513646,0.9730978802046876,0.337803979484038,0.3374168923935317,0.9668443720107474,0.9668396865455128,0.1628939397963707,0.162893150389188,0.32,18.906809533366896,21.894983479578045,22.25853637470573,26.193571952538417,35.059483302554135,24.942691333781276,21.232690707867874,10.057858897983046,7.348817555746159e-14,3.1127057840594014e-14,4.1734242702872336e-14,7.12197682254092e-16,0.3764693316228846,0.3797801825829466,8.139874442074831e-18,4.997039455396724e-17,4.99706367187746e-17,3.484417141066175e-27,1.7442156974773678e-27,1.8834675218838294e-18,1.8856373874646728e-18,8.272287872369349e-20,0.002258496923276,5.0,10.0,0.36,3.6000000000000005,51.93050991483423,51.64242266877599,0.4952761805346486,0.9985902885272334,0.9985902273509186,0.0,2.6363048476556825e-35,6.259947307431913e-36,2.213531490422864e-35
104,270810637837.42813,0.5,60.0,0.9514666469306804,0.9504380026147023,500.0,541621275.6748563,1083242551.3497126,0.000106659009844,0.000106659009844,0.7262929342142208,0.6,0.9730902849349792,0.9730899360947508,0.3362238595240999,0.3358602426582882,0.9667781466079116,0.9667734135720149,0.1628827821405009,0.1628819847186131,0.32,19.07877952800775,22.064128963935424,22.427691359808108,26.36084620652628,35.23790467799448,25.06245850827036,21.33222713904176,10.098295779105095,7.404905192763826e-14,3.155660575961576e-14,4.18677075456765e-14,7.102545606760275e-16,0.3780442801336319,0.3811390113944937,8.177512797856121e-18,5.020489391446105e-17,5.020513970273134e-17,3.510200530338676e-27,1.7570090145924668e-27,1.9011992891165912e-18,1.9032669277115885e-18,8.350166721529721e-20,0.0022254402127613,5.0,10.0,0.36,3.6000000000000005,52.03380432248923,51.7622227777306,0.4952381177392993,0.9985888832333808,0.9985888212250918,0.0,2.6617570670298754e-35,6.344053927511088e-36,2.2304256029546057e-35
105,271352259113.103,0.5,60.0,0.9509767005973868,0.9497458768019164,500.00000000000006,542704518.226206,1085409036.452412,0.000106659009844,0.000106659009844,0.7233964548091649,0.6,0.9730822051594178,0.9730819840374024,0.3347077648906977,0.3342744855920307,0.9667106821512308,0.9667070074286358,0.1628714157288393,0.1628707966115765,0.32,19.27868393866233,22.26079561158406,22.62431835069609,26.55510902050136,35.44230799551271,25.19926375590965,21.44565781571305,10.143708128297186,7.467667755331845e-14,3.2052450236786825e-14,4.200161935641921e-14,7.083082762785646e-16,0.3790806962295959,0.3828244320830249,8.217485831727766e-18,5.045382453977595e-17,5.045401632881608e-17,3.536510779985762e-27,1.7705540944125535e-27,1.919280379053957e-18,1.9217754136032026e-18,8.429579814280314e-20,0.0021924505855887,5.0,10.0,0.36,3.6000000000000005,52.20162451447288,51.87664301074615,0.4951999831764948,0.9985874530858092,0.9985874136829102,0.0,2.689698490540675e-35,6.417211122836233e-36,2.2493302645018657e-35
106,271894963631.3292,0.5,60.0,0.9505782082518324,0.9485669275968216,500.0,543789927.2626584,1087579854.5253167,0.000106659009844,0.000106659009844,0.7205115266564327,0.6,0.9730742498838296,0.9730740240265529,0.333230520478085,0.3325253775864277,0.9666441895861552,0.9666404678623703,0.1628602130614754,0.1628595860254522,0.32,19.61196482522037,22.58850874377584,22.951726319837885,26.87760953181504,35.769868801933015,25.416891648515836,21.625040423795568,10.212631906664106,7.561511536516155e-14,3.2858617422194256e-14,4.2135979884632995e-14,7.063588683450758e-16,0.3798222111181146,0.38607298067412,8.273622926733881e-18,5.080199006991846e-17,5.080218566588309e-17,3.5695618684706586e-27,1.788572571005106e-27,1.9410917888152185e-18,1.945215496581705e-18,8.525376666814782e-20,0.0021520381154666,5.0,10.0,0.36,3.6000000000000005,52.54706996026108,52.01579447546154,0.4951617767160273,0.9985860449654004,0.9985860047232714,0.0,2.7289651638936144e-35,6.50697162059645e-36,2.277596875185295e-35
107,272438753558.59183,0.5,60.0,0.947988196658136,0.9446763697401002,500.0,544877507.1171837,1089755014.2343674,0.000106659009844,0.000106659009844,0.7176381036892607,0.6,0.9730662867325002,0.9730660560560528,0.3309945556306379,0.3298381374305701,0.9665775641444132,0.96657379461943,0.1628489880070507,0.1628483529174815,0.32,20.689045842996908,23.6467063851794,24.008111404517688,27.914695832459604,36.78344834496146,26.084763051867437,22.17185815749317,10.412042638661624,7.827623610382142e-14,3.538677397340481e-14,4.227079087986549e-14,7.044063761039084e-16,0.387633959817507,0.398057578098873,8.435775129943958e-18,5.180121309429765e-17,5.180141511298263e-17,3.657045116925665e-27,1.8349405461237994e-27,1.9926416267255258e-18,1.999635660960359e-18,8.751786251271817e-20,0.0020503082055263,5.0,10.0,0.36,3.6000000000000005,53.32208296145795,52.44793041785276,0.4951234982272738,0.998584635441284,0.9985845943450528,0.0,2.8306010311838474e-35,6.928286745610955e-36,2.3577522812782802e-35
108,272983631065.709,0.5,60.0,0.9209771162786724,0.9317323684778014,500.00000000000006,545967262.131418,1091934524.262836,0.000106659009844,0.000106659009844,0.7147761400246022,0.6,0.9730583156976867,0.9730580801197328,0.3202784801835797,0.3240186421499212,0.9665108055606696,0.9665069874452796,0.1628377405208616,0.1628370972447807,0.32,24.231760173196488,27.131841061739035,27.486923006297857,31.330269769371533,40.08412466595425,28.251901637279005,23.94114614778345,11.041812503022916,8.669166884779356e-14,4.366796898830698e-14,4.240605409192699e-14,7.024508387352877e-16,0.4740810811255613,0.4391848374878557,9.064106249229013e-18,5.566342434030385e-17,5.56636442346035e-17,4.0530846837360755e-27,2.00315778447331e-27,2.21285154796617e-18,2.1873171424122604e-18,9.718959743614492e-20,0.0016692002098318,5.0,10.0,0.36,3.6000000000000005,52.10563778081873,54.931660906026906,0.4950851475792168,0.9985832245120604,0.998583182547142,0.0,3.140630005364987e-35,1.0380563146687948e-35,2.6112328615622827e-35
109,273529598327.84045,0.5,60.0,0.9447448605627972,0.9406062708728876,500.0,547059196.6556809,1094118393.3113618,0.000106659009844,0.000106659009844,0.7119255899623927,0.6,0.9730503367716394,0.9730500962113762,0.3272310104954268,0.3257974478089523,0.9664439135690636,0.9664400460846267,0.1628264705581158,0.1628258189643379,0.32,21.82441382048688,24.76287708916837,25.12274588348105,29.010635539267927,37.871619875870735,26.804225328382618,22.762544472982757,10.63136676874854,8.12545896528749e-14,3.8098187230284655e-14,4.2541771271120264e-14,7.004922953777904e-16,0.3969410590490056,0.4100122092200171,8.621226854668954e-18,5.2947329909677506e-17,5.2947541793461945e-17,3.765870709483621e-27,1.8912281501655483e-27,2.060154205039269e-18,2.0692275050443485e-18,9.048305026524483e-20,0.0019335213635559,5.0,10.0,0.36,3.6000000000000005,54.056340621806434,52.9650860546496,0.4950467246404377,0.9985818121763288,0.9985817693284148,0.0,2.949611568232435e-35,7.455330430959297e-36,2.4474630316191654e-35
110,274076657524.4961,0.5,60.0,0.9446251786964988,0.9411896276257544,500.0,548153315.0489922,1096306630.0979843,0.000106659009844,0.000106659009844,0.7090864079848217,0.6,0.9730423499466012,0.9730421043246944,0.3258820390555735,0.324696741609576,0.9663768879032074,0.9663729702814006,0.1628151780739324,0.1628145180330104,0.32,21.67587316799921,24.61697193450429,24.977467780176504,28.86943834157683,37.75359016313515,26.72965129091285,22.7036029754542,10.615524948600656,8.109011521485092e-14,3.7799801937403e-14,4.267794416846294e-14,6.985307851344126e-16,0.3967308387142427,0.4075085247082681,8.616514252625868e-18,5.2922057725559305e-17,5.2922272268612326e-17,3.772110190650523e-27,1.8929477668006343e-27,2.06769470573517e-18,2.0752511871727085e-18,9.08142329999272e-20,0.0019271301438944,5.0,10.0,0.36,3.6000000000000005,53.89220897574002,52.98638959204735,0.4950082292791076,0.9985803984326876,0.9985803546877068,0.0,2.9496705002899107e-35,7.437146280436811e-36,2.4425089101544e-35
111,274624810839.54517,0.5,60.0,0.9306875810519232,0.937057285103918,500.0,549249621.6790903,1098499243.3581803,0.000106659009844,0.000106659009844,0.7062585487556042,0.6,0.9730343552148064,0.973034104453405,0.3197906893001747,0.3219792806865108,0.9663097282961838,0.9663057597788336,0.162803863023341,0.1628031944075379,0.32,22.81392411285034,25.73677800852784,26.095482462913147,29.96810607938294,38.82719067534484,27.43649988824073,23.28197610929477,10.825101332694414,8.392889895116931e-14,4.0503789958142103e-14,4.2814574535897737e-14,6.965663470782949e-16,0.4407947101438272,0.4201529784771866,8.847304455110433e-18,5.434333246651526e-17,5.434355564893509e-17,3.939315854598263e-27,1.9562775957450683e-27,2.1636677428125387e-18,2.148969458724518e-18,9.50294189878199e-20,0.0017670066273245,5.0,10.0,0.36,3.6000000000000005,52.323316017467214,54.00018978420275,0.4949696613630309,0.998578983279733,0.9985789386238902,0.0,3.0587320246518845e-35,8.822437010734163e-36,2.5280156892678326e-35
112,275174060461.2242,0.5,60.0,0.9469585578549968,0.9441718358821162,500.0,550348120.9224484,1100696241.8448968,0.000106659009844,0.000106659009844,0.7034419671192585,0.6,0.973026352568483,0.9730260965911716,0.3240812122076454,0.3231274167907829,0.9662424344805473,0.9662384143194136,0.1627925253612826,0.1627918480445348,0.32,20.87888355014448,23.83474524429401,24.197571293267696,28.107844132141743,37.05849460885521,26.278946056663724,22.339449093931044,10.496736156137429,7.958725468760049e-14,3.6027926563871294e-14,4.2951664126493366e-14,6.945990202581176e-16,0.3881157596370754,0.3967851327789383,8.529835943055934e-18,5.2396975377867117e-17,5.239719338232731e-17,3.7404598209010494e-27,1.875758189417249e-27,2.0585550338188106e-18,2.0646399897013538e-18,9.041281382878317e-20,0.0019598814313543,5.0,10.0,0.36,3.6000000000000005,53.51121906018278,52.77589730813391,0.4949310207596189,0.99857756671606,0.9985775211358142,0.0,2.9065622826940564e-35,7.092625657021165e-36,2.3972413677566276e-35
113,275724408582.14667,0.5,60.0,0.946130964414012,0.9444440763662696,500.00000000000006,551448817.1642933,1102897634.3285866,0.000106659009844,0.000106659009844,0.7006366181003845,0.6,0.9730183419998508,0.9730180807316352,0.3225040100053357,0.3219289205453073,0.9661750061883208,0.9661709336449166,0.1627811650426083,0.1627804789004955,0.32,20.81546396442029,23.77250382273309,24.13579446172093,28.048573564016877,37.019389996314096,26.25613248523848,22.322719452297697,10.495792856220724,7.961638913079728e-14,3.5921756115863894e-14,4.3089214694633476e-14,6.926288437031163e-16,0.3901865668135638,0.3953197960961661,8.540450095086269e-18,5.246583714307973e-17,5.246605829380116e-17,3.756180008830128e-27,1.8814529294916048e-27,2.0713410229255393e-18,2.07504998503688e-18,9.09743811581632e-20,0.0019435109524719,5.0,10.0,0.36,3.6000000000000005,53.30634070483656,52.86154581271916,0.4948923073359099,0.9985761487402626,0.9985761022223356,0.0,2.913530307452385e-35,7.163910847977431e-36,2.398118924002688e-35
114,276275857399.311,0.5,60.0,0.942432832729543,0.942339388569032,500.00000000000006,552551714.7986219,1105103429.5972438,0.000106659009844,0.000106659009844,0.6978424569029453,0.6,0.973010323501122,0.973010056868369,0.3199596762689616,0.3199278639372346,0.9661074431509972,0.9661033174963702,0.16276978202208,0.1627690869317885,0.32,21.404341068000264,24.350835666621496,24.713255913034367,28.615830918562075,37.58141140612183,26.62794522100205,22.628094730453405,10.60903605172992,8.11706118893606e-14,3.7339995074781625e-14,4.322722799620163e-14,6.90655856427876e-16,0.4013808245471785,0.40142832901108,8.649300031647667e-18,5.313824178049446e-17,5.313846870242826e-17,3.826917672095458e-27,1.913657274709768e-27,2.1145699221094958e-18,2.114789217355479e-18,9.287301702153954e-20,0.0018723263419432,5.0,10.0,0.36,3.6000000000000005,53.27356198569359,53.24958155715412,0.4948535209585487,0.9985747293509328,0.9985746818822698,0.0,2.9762993039151946e-35,7.614440972451839e-36,2.4449335440842785e-35
115,276828409114.1096,0.5,60.0,0.9370082833362878,0.9399555007420018,500.0,553656818.2282192,1107313636.4564383,0.000106659009844,0.000106659009844,0.6950594389095517,0.6,0.973002297064502,0.9730020249949294,0.3168467417491344,0.3178432462329228,0.9660397450995352,0.9660355656141084,0.1627583762543697,0.162757672094665,0.32,22.066207069056844,25.00199272177345,25.36349476397246,29.25522432619464,38.2133954602312,27.0453618551477,22.97050004392028,10.735444712330905,8.290844833946584e-14,3.8941360014343716e-14,4.3365705788753525e-14,6.886800974367584e-16,0.4180032614953973,0.4084055947067675,8.781145281988689e-18,5.395203297104001e-17,5.395226639074377e-17,3.9158679175019316e-27,1.9518038741066945e-27,2.1680469718060825e-18,2.161259045486848e-18,9.522175701580664e-20,0.0017882314025341,5.0,10.0,0.36,3.6000000000000005,53.00276807228626,53.77997325582088,0.4948146614938171,0.9985733085466616,0.9985732601144433,0.0,3.0459768674977426e-35,8.293486907563571e-36,2.497278777563436e-35
116,277382065932.3378,0.5,60.0,0.9459207388685348,0.9441543622175984,500.0,554764131.8646756,1109528263.7293513,0.000106659009844,0.000106659009844,0.6922875196807494,0.6,0.9729941286859922,0.9729939851048556,0.3185821755018286,0.317987220259109,0.9659707796782576,0.9659676777377776,0.1627467569601928,0.1627462343452607,0.32,20.922604771149604,23.879803935740053,24.244063480869272,28.15996085633271,37.181296299496005,26.37039356253995,22.421293147851088,10.546330663192164,8.040854625790293e-14,3.6305135548958254e-14,4.3504649831686094e-14,6.867016057280614e-16,0.3891408139895245,0.3945032392570742,8.599226474334583e-18,5.2838081906835874e-17,5.2838251581855996e-17,3.806512976702051e-27,1.9068236113673013e-27,2.1117168669517357e-18,2.115674690758493e-18,9.27477093466977e-20,0.001892453237749,5.0,10.0,0.36,3.6000000000000005,53.54584608204798,53.08010339554731,0.4947757288076365,0.99857186260635,0.9985718369176932,0.0,2.9601246633497427e-35,7.291930973537605e-36,2.421979425816891e-35
117,277936830064.20245,0.5,60.0,0.947885365047603,0.9462315157777494,500.00000000000006,555873660.1284049,1111747320.2568097,0.000106659009844,0.000106659009844,0.6895266549543126,0.6,0.9729859521314403,0.9729859371916472,0.3179680266938169,0.3174132382901451,0.9659016749080384,0.96589965360632,0.1627351141885063,0.1627347736395928,0.32,20.360231604313142,23.328745984270647,23.694603015307774,27.623564918145853,36.68558268819641,26.04747748490613,22.159398036760454,10.458582674205534,7.927246319971732e-14,3.503206886182368e-14,4.3644061886390863e-14,6.847204202979933e-16,0.3823520052609925,0.3873478826585843,8.531825677626978e-18,5.2427687289075344e-17,5.242779700251609e-17,3.776689420598869e-27,1.8916491983448044e-27,2.0993621713965186e-18,2.1030359271257792e-18,9.220508465569152e-20,0.0019224596925673,5.0,10.0,0.36,3.6000000000000005,53.34168853126644,52.90535813494309,0.4947367227655598,0.9985704152086052,0.9985704122908434,0.0,2.9242717815261315e-35,7.038405107794504e-36,2.387759558389873e-35
118,278492703724.3309,0.5,60.0,0.9481295041587376,0.9464665662933422,500.00000000000006,556985407.4486617,1113970814.8973234,0.000106659009844,0.000106659009844,0.686776800644532,0.6,0.9729779015687876,0.9729778812487552,0.3167789088069352,0.3162232991548054,0.9658335656624324,0.9658314929579656,0.1627236391428066,0.162723289933558,0.32,20.304645275559263,23.2749668003515,23.641345829942203,27.573213271299515,36.655839955526254,26.030595487152503,22.147374673744427,10.45950611431889,7.932400005591343e-14,3.4945984192156687e-14,4.3783943716410235e-14,6.827365801442813e-16,0.3810278553867075,0.3860315149196179,8.537788476274621e-18,5.2468028131928876e-17,5.246814072995148e-17,3.786210762980838e-27,1.896435669268889e-27,2.1088641445053898e-18,2.112573987895815e-18,9.262241628471523e-20,0.0019128028706538,5.0,10.0,0.36,3.6000000000000005,53.375927500544286,52.937175685538605,0.4946976432327686,0.9985689901037108,0.998568986232692,0.0,2.9320983698655494e-35,7.028733759843029e-36,2.3893118959359084e-35
119,279049689131.77954,0.5,60.0,0.9466527389036888,0.9448072372315444,500.0,558099378.2635591,1116198756.5271182,0.000106659009844,0.000106659009844,0.6840379128415144,0.6,0.9729698430367268,0.9729698172696246,0.3150215419267145,0.3144073983862852,0.965765320312134,0.9657631955302876,0.1627121411661883,0.1627117831829428,0.32,20.770567975775133,23.7327914313876,24.09857186645104,28.022798458335192,37.10518610197416,26.328405225158345,22.39231605441767,10.551717217371143,8.060368168521737e-14,3.6087398214837655e-14,4.392429708758037e-14,6.807501242696559e-16,0.38512348356952,0.3906821495617945,8.619942072630229e-18,5.2976637212499903e-17,5.2976753766741717e-17,3.8365663579865255e-27,1.9220344607844556e-27,2.141185299059168e-18,2.145372475129879e-18,9.404197829855216e-20,0.0018629206544722,5.0,10.0,0.36,3.6000000000000005,53.67311799979753,53.18642316957222,0.4946584900741014,0.9985675635781776,0.9985675587420596,0.0,2.985361779451624e-35,7.275581059232934e-36,2.427857084501177e-35
120,279607788510.0431,0.5,60.0,0.9382050828375972,0.9413570454782364,500.0,559215577.0200862,1118431154.0401723,0.000106659009844,0.000106659009844,0.6813099478104815,0.6,0.972961776527424,0.972961745247659,0.3109626974720425,0.3120073873933728,0.9656969385854072,0.9656947610601612,0.1627006202128694,0.1627002533434159,0.32,21.727753016669062,24.67311451572524,25.03728941740672,28.944311873284605,38.007089717828734,26.92333590191701,22.879790145068984,10.729758671107122,8.304803455983634e-14,3.839284451678847e-14,4.4065123768168764e-14,6.787610916850282e-16,0.4111046862047105,0.4009541428299105,8.80039602716833e-18,5.4089505102404214e-17,5.408962706771629e-17,3.96036826030204e-27,1.973558357767228e-27,2.21469962189684e-18,2.2072891516432285e-18,9.727076580982962e-20,0.0017482705576793,5.0,10.0,0.36,3.6000000000000005,53.05577679113446,53.88733994826893,0.4946192631540335,0.9985661356305892,0.9985661298177448,0.0,3.0818568258578463e-35,8.172359836175322e-36,2.5014832430039703e-35
121,280167004087.0632,0.5,60.0,0.9460026374085274,0.9448294510552796,500.0,560334008.1741264,1120668016.3482528,0.000106659009844,0.000106659009844,0.6785928619910692,0.6,0.9729537020330388,0.9729536651762422,0.3122941244785839,0.3119068207143056,0.9656284202099776,0.9656261892837976,0.162689076236977,0.1626887003705342,0.32,20.78359566957656,23.746823527651145,24.113361582284583,28.040730354908504,37.15943605562045,26.369453480365824,22.42941089607092,10.57531745359336,8.099753740742952e-14,3.620362098899035e-14,4.420642552900924e-14,6.767695214125114e-16,0.386050072327484,0.3894792447430867,8.650073576567175e-18,5.3169357013050204e-17,5.316947985241791e-17,3.8686615021964605e-27,1.936737140323325e-27,2.16774260579468e-18,2.1704393692341292e-18,9.520838910138481e-20,0.001832138592231,5.0,10.0,0.36,3.6000000000000005,53.61039465815381,53.30130314295986,0.4945799623366941,0.998564706259528,0.9985646994585526,0.0,3.011879489292091e-35,7.321830119735827e-36,2.439720381381069e-35
122,280727338095.2373,0.5,60.0,0.9473227847555942,0.9460073018119304,500.0,561454676.1904746,1122909352.3809493,0.000106659009844,0.000106659009844,0.6758866119966345,0.6,0.972945619545723,0.9729455770487035,0.3114801666627623,0.3110476216806192,0.965559764913031,0.9655574799367108,0.1626775091925474,0.162677124219737,0.32,20.46885018988944,23.43871070223644,23.806322578401083,27.741790728823087,36.89163876369545,26.19625478446949,22.28976715515593,10.530935252094242,8.043720819805295e-14,3.5503875729567605e-14,4.434820414362538e-14,6.747754524882013e-16,0.3813555441728258,0.3852166781013584,8.619059954250149e-18,5.298249276762964e-17,5.2982618149850656e-17,3.857424232889534e-27,1.9313987675173416e-27,2.165768873606283e-18,2.1687857392222622e-18,9.51217017512942e-20,0.0018428287428957,5.0,10.0,0.36,3.6000000000000005,53.580495253443885,53.23367486479873,0.4945405874858506,0.9985632754635748,0.9985632676632548,0.0,2.9971309628108e-35,7.195464935478626e-36,2.4228427498362634e-35
123,281288792771.4278,0.5,60.0,0.9471080016864708,0.9459975181911788,500.0,562577585.5428556,1125155171.0857112,0.000106659009844,0.000106659009844,0.6731911546135618,0.6,0.9729375290576204,0.9729374808583816,0.3101650554959021,0.3098013718293057,0.9654909724212124,0.9654886327537836,0.1626659190335259,0.1626655248463575,0.32,20.48100872877192,23.451310601333876,23.81929407896201,27.756255700271744,36.924146930933205,26.22031935699026,22.311203498519635,10.543785939159791,8.06499014601976e-14,3.5576565344173574e-14,4.449046138835395e-14,6.727789239648118e-16,0.3814760149891534,0.3846799113867216,8.636330600260567e-18,5.3092440331527555e-17,5.309256899037361e-17,3.874070454937353e-27,1.939313861643667e-27,2.1794652027615686e-18,2.1820290197865718e-18,9.572325169176744e-20,0.0018270261230233,5.0,10.0,0.36,3.6000000000000005,53.598834215847454,53.30621017810185,0.4945011384649422,0.9985618432413094,0.9985618344306548,0.0,3.0111096970821135e-35,7.237903120359126e-36,2.4292492666668503e-35
124,281851370356.97064,0.5,60.0,0.9471052198422892,0.9457446924760324,500.0,563702740.7139413,1127405481.427883,0.000106659009844,0.000106659009844,0.6705064468005725,0.6,0.9729294305608676,0.9729293765985702,0.30892462853557,0.3084808377012216,0.9654220424606256,0.9654196474692208,0.1626543057137662,0.1626539022056143,0.32,20.55995022728911,23.52946952698112,23.89768457688917,27.83481715438655,37.01810859284195,26.28474755789503,22.36559600824156,10.568376419533832,8.102244977651365e-14,3.5808609517188025e-14,4.4633199042461214e-14,6.707799749140471e-16,0.3809327158800949,0.3849001621577275,8.660821920043289e-18,5.324680390130173e-17,5.32469359947784e-17,3.8931486264530485e-27,1.949379556001391e-27,2.1945785507383e-18,2.1977411968194202e-18,9.638703784006144e-20,0.0018091635057474,5.0,10.0,0.36,3.6000000000000005,53.7406731972917,53.38202066243464,0.4944616151370568,0.9985604095913098,0.998560399759532,0.0,3.031110607414165e-35,7.275786550479849e-36,2.4404707648686226e-35
