,F,PWV,EL,eta_atm,eta_atm_cont,R,W_F_spec,W_F_cont,theta_maj,theta_min,eta_a,eta_mb,eta_forward,eta_forward_cont,eta_sw,eta_sw_cont,eta_window,eta_window_cont,eta_inst,eta_inst_cont,eta_circuit,Tb_sky,Tb_M1,Tb_M2,Tb_wo,Tb_window,Tb_co,Tb_filter,Tb_KID,Pkid,Pkid_sky,Pkid_warm,Pkid_cold,n_ph,n_ph_cont,NEPkid,NEPinst,NEPinst_cont,NEFD_line,NEFD_continuum,NEF,NEF_cont,MDLF,MS,snr,obs_hours,on_source_fraction,on_source_hours,equivalent_Trx,equivalent_Trx_cont,skycoup,eta_Al_ohmic,eta_Al_ohmic_cont,chi_sq,poisson_term,bunching_term,r_term
298,399559606668.6676,0.5,60.0,0.793935358438712,0.7823647846178466,500.0,582851667.6795026,1165703335.3590052,0.000106659009844,0.000106659009844,0.3336415309974909,0.6,0.9713804330078052,0.971381642682352,0.1286543884412728,0.1267795761706471,0.9509601393541391,0.9509709843540232,0.0471344761113389,0.0471350136453183,0.0941408240438372,66.48240380300413,68.91080037829185,69.26232874288567,72.7085398789703,83.40157389910242,57.32438114929765,48.0484004111194,10.501685930196697,6.106287034020146e-14,4.3738982935520464e-14,1.7281282791226967e-14,6.931676652865746e-17,0.1847198380641956,0.1920298211633086,8.122724936494769e-18,1.7233086281276641e-16,1.7232889752863263e-16,2.926109222157902e-26,1.4846732837272384e-26,1.7054876399471048e-17,1.730688598759249e-17,7.490590921525032e-19,3.202570659422321e-05,5.0,10.0,0.36,3.6000000000000005,188.76811389255997,185.78882468737677,0.4862730531099926,0.9982860115612148,0.9982862257849392,0.0005523720493578,3.251429334938697e-35,3.620826554690468e-36,1.8392698603322497e-35
299,399885995138.5031,0.5,60.0,0.7712596706544139,0.7735914723106608,500.0,576566782.6461743,1153133565.2923486,0.000106659009844,0.000106659009844,0.3330971142930852,0.6,0.9713765001724926,0.9713775680502784,0.1247754342280936,0.125152813844537,0.9509201828850868,0.9509298304558552,0.066345110528562,0.0663457836335822,0.132515439476602,68.81600175614847,71.21616000522238,71.56373385395172,74.97369323229812,85.56147595607732,58.73756778870064,49.19892372376746,12.576532982688418,8.238411320492868e-14,5.96484667992507e-14,2.2679778618942607e-14,9.051503530483397e-17,0.2798891714407808,0.2778544388581921,9.632999919888261e-18,1.4519532552050216e-16,1.451938524547371e-16,2.5697095906226298e-26,1.2809675115215751e-26,1.4816091910003078e-17,1.4771266335845416e-17,6.507305063611692e-19,4.152519643196962e-05,5.0,10.0,0.36,3.6000000000000005,143.4030874973592,144.00351746414847,0.486249931603041,0.9982853144102042,0.9982855035334918,0.0007062590415788,4.3917085853137286e-35,7.957885284295595e-36,2.4814853206837555e-35
300,401176332132.561,0.5,60.0,0.7247133140896311,0.7400496537578723,500.0,416086411.6578656,832172823.3157313,0.000106659009844,0.000106659009844,0.3309578240017005,0.6,0.9713603922564648,0.9713625235046336,0.1164901723356969,0.1189555913711939,0.9507563610558574,0.950776802903252,0.0218677446603848,0.0218682148303647,0.0436854062657474,77.72154531395859,80.0152454349586,80.3478628365993,83.62086375409588,93.80784058321152,64.12791264906784,53.58417438815084,8.061783808289498,2.451384822913552e-14,1.840108346496772e-14,6.097937301851941e-15,2.3700462630487345e-17,0.1055275049463985,0.101094935971249,5.087985618619826e-18,2.3267079882440373e-16,2.32665796366468e-16,6.111941358572024e-26,2.992569690318107e-26,2.543095748151534e-17,2.4903351681611025e-17,1.1169409544512205e-18,7.340428772413405e-06,5.0,10.0,0.36,3.6000000000000005,325.50867156440233,329.4503308083473,0.4861640213044067,0.9982824590284092,0.9982828366478872,6.291489742901207e-05,1.3158390527252813e-35,8.525215529630301e-37,7.383796725802473e-36
301,401469048010.1971,0.5,60.0,0.7331390851254174,0.7407839669754386,500.0,528870809.7453456,1057741619.4906912,0.000106659009844,0.000106659009844,0.3304753893360816,0.6,0.971357252494204,0.971359038170582,0.1176723664980393,0.1188996255599493,0.9507243957618648,0.9507412083995304,0.0489475567173836,0.0489484223073899,0.0977862979437586,77.53402237157361,79.82986893593339,80.16289921045883,83.43904603728808,93.64177405869876,64.02227745395051,53.499915081807615,11.384710495529385,6.051123173632615e-14,4.5229767329545537e-14,1.524338353709346e-14,6.047256764016434e-17,0.2306025960109002,0.2256584087766002,8.188155870511799e-18,1.6728426135320852e-16,1.6728130314581362e-16,3.422481558271238e-26,1.6935477322635137e-26,1.8100505930614217e-17,1.7913359210091965e-17,7.949836880850916e-19,2.340979189520397e-05,5.0,10.0,0.36,3.6000000000000005,178.01698449036624,179.9824544200506,0.4861440469989165,0.9982819024513336,0.9982822187962448,0.0007862399051147,3.2234870338076577e-35,4.948421551279473e-36,1.8226539978244625e-35
302,402379363188.69086,0.5,60.0,0.7249355662255729,0.7352148349044636,500.0,1147900742.7716513,2295801485.5433025,0.000106659009844,0.000106659009844,0.3289817915306148,0.6,0.9713462718243392,0.9713479091342604,0.1158284782292217,0.1174710733070745,0.950612517079965,0.9506257894936172,0.0376511865275629,0.0376517122119118,0.0752275231376538,79.00706389397548,81.28695438128723,81.61796534071645,84.87418740529961,95.03107801309864,64.92946875998919,54.2369490339044,10.166502154003028,1.3302602726568568e-13,1.0096461418210845e-13,3.1990915467814804e-14,1.1577221619497764e-16,0.1811335724573924,0.1760022177590171,1.2074338635395415e-17,3.206894589246545e-16,3.2068498153386653e-16,3.0709667626288835e-26,1.5139916173354068e-26,3.525165027848749e-17,3.4758242041787344e-17,1.5482709188851309e-18,2.9075658155621062e-05,5.0,10.0,0.36,3.6000000000000005,255.244665395392,257.8876672260947,0.4860793838501377,0.9982799559255008,0.9982802456772842,0.0010113734644076,7.297357286249418e-35,7.445080206471751e-36,4.006866385847405e-35
303,402877006269.61145,0.5,60.0,0.7503816182871015,0.7568410871757859,500.0,1182042553.247271,2364085106.494542,0.000106659009844,0.000106659009844,0.3281695615093081,0.6,0.9713400023821592,0.971342386934335,0.1195974066251463,0.1206272265429336,0.9505485863111546,0.950570395184588,0.1697948744881924,0.1697987701700973,0.3392750166443296,73.28884597239443,75.637574882864,75.97874203827884,79.32507999744338,89.77319954121694,61.50167523679877,51.4534714761836,22.700105833330337,4.4020132505377294e-13,3.238579169628095e-13,1.1606591075002042e-13,4.511068570138135e-16,0.7588661663005762,0.7443765952030909,2.4347368627121494e-17,1.4339283621199422e-16,1.433895463596781e-16,1.2914651751945194e-26,6.40205144623202e-27,1.526566793116864e-17,1.5134994475048966e-17,6.704761203650477e-19,0.0001644047597289,5.0,10.0,0.36,3.6000000000000005,70.03428950408004,71.69646123771746,0.4860482386103829,0.998278844543795,0.99827926689109,0.0391246433185886,2.35844991823505e-34,1.2147501065288918e-34,1.3259269096570494e-34
304,404345526508.7078,0.5,60.0,0.8078819317610498,0.7931780088178009,500.0,731384759.6415343,1462769519.283069,0.000106659009844,0.000106659009844,0.3257901682655024,0.6,0.9713223908862044,0.9713252410438492,0.127826022020574,0.1254998820262712,0.9503687806468584,0.9503958723977034,0.0489059037981762,0.0489072979375751,0.0977396438739831,63.6853666485778,66.15074750250645,66.50937252934678,70.00911880223205,80.96664943912101,55.76235796703724,46.79387627401186,10.583510604369335,8.776556835173479e-14,6.249467895308181e-14,2.5216392871787612e-14,9.333230044986225e-17,0.1807929111424939,0.1903341487495413,9.760401028759498e-18,1.995751079264069e-16,1.9956941888749603e-16,2.7180116335509086e-26,1.38415552861281e-26,1.9879122853075248e-17,2.0247005172019618e-17,8.731014736392024e-19,3.7117367236148186e-05,5.0,10.0,0.36,3.6000000000000005,201.0149346306186,197.22802719272383,0.4859502682814195,0.998275722529012,0.9982762274911384,0.0021848509253502,4.780654271573105e-35,4.489419131145639e-36,2.6435797030982344e-35
305,404659171176.1689,0.5,60.0,0.80975817123856,0.8024639632521161,500.0,554010327.3179909,1108020654.6359818,0.000106659009844,0.000106659009844,0.3252853347842205,0.6,0.9713184815994526,0.9713202477502066,0.1279238376923595,0.1267717450612753,0.950328823755804,0.950345736888826,0.0638507398050914,0.0638518761655057,0.1276126291365922,61.23268797314524,63.72792181449992,64.09104547165654,67.6301380925822,78.71986458312192,54.29855328416851,45.605738407689486,11.836229423307245,6.922012564766696e-14,4.8208968629505487e-14,2.096505398402434e-14,7.915290020642444e-17,0.2343078176886288,0.2404742681462089,8.790818295345053e-18,1.376776263231969e-16,1.3767517609911766e-16,2.4734557669128082e-26,1.2479449689295023e-26,1.3703200390339373e-17,1.3827488014229473e-17,6.018517287108447e-19,4.4819962603488495e-05,5.0,10.0,0.36,3.6000000000000005,146.07269660832816,144.193824051544,0.4859220826483575,0.9982750295177668,0.9982753424445632,0.001483990740185,3.73860386349133e-35,5.63073998398098e-36,2.084973898587702e-35
306,405756258491.18365,0.5,60.0,0.8112059226349909,0.7919640284462389,500.0,1408633918.4155538,2817267836.831108,0.000106659009844,0.000106659009844,0.3235286941516728,0.6,0.9713055935821722,0.971306982899352,0.1274587959951982,0.1244356372472575,0.9501969657968112,0.950207589345212,0.0371654951444405,0.0371659106682221,0.0742895809062215,64.02451004166137,66.48712262425504,66.84587865124836,70.34367205213695,81.32533487321116,56.00426122471912,46.99460891909625,9.41699029531577,1.198322399948571e-13,8.517873889487179e-14,3.4579904380830864e-14,1.269097161068917e-16,0.1353847564999292,0.1447216767636276,1.1340431426761552e-17,3.0513333355812756e-16,3.051299220943863e-16,2.16387325457341e-26,1.1082098434700965e-26,3.04810526154436e-17,3.12212394846794e-17,1.3387437742254757e-18,5.856203342750856e-05,5.0,10.0,0.36,3.6000000000000005,229.01954085527623,224.0660887233336,0.4858447201717428,0.9982727448007984,0.9982729905736848,0.0016187850914738,6.534964859677322e-35,4.841219817105606e-36,3.609457368949393e-35
307,406149638033.4402,0.5,60.0,0.8113797207706082,0.7998198137929187,500.0,1041324166.4369378,2082648332.873876,0.000106659009844,0.000106659009844,0.3229022849482142,0.6,0.971300910306327,0.9713027807811196,0.1272386542980177,0.1254260984858434,0.9501490173917836,0.9501658610119088,0.1622182845917891,0.1622211602914035,0.3242721906443827,61.95258089998865,64.44020402090833,64.80274649660291,68.33357954545303,79.42719679005,54.76838412397882,45.99197990879125,20.181089228807856,3.909027619857405e-13,2.7769851457071425e-13,1.1297496700110081e-13,4.0289021456413935e-16,0.5900922832511014,0.6145761903427466,2.2018639226435986e-17,1.357346323926698e-16,1.3573222622056906e-16,1.3043549031935444e-26,6.615904606672417e-27,1.3582562823059505e-17,1.3778602699538905e-17,5.9655326365548095e-19,0.0001611714956537,5.0,10.0,0.36,3.6000000000000005,86.95953787720212,83.98331809600484,0.4858212327313383,0.9982719145705202,0.9982722458274136,0.0208802961415821,2.1525970666225496e-34,6.767486051652762e-35,1.177435099980319e-34
308,407286086629.3481,0.5,60.0,0.808960729949764,0.797657308702333,500.0,642182284.1485039,1284364568.2970078,0.000106659009844,0.000106659009844,0.3211028133023599,0.6,0.97128687545923,0.9712889637562464,0.1261505287309758,0.1243881239968517,0.9500051719218195,0.9500250398435408,0.036720119324512,0.0367208872702853,0.0734141438827653,62.54796645290638,65.02873917823085,65.39073620890801,68.9141193514897,80.0098355734187,55.15704237978253,46.31257617771284,9.316459048992447,5.018969300115815e-14,3.4938442087615995e-14,1.5218630511043628e-14,5.660260778904233e-17,0.13442688975436,0.1398568035767744,7.333174858185458e-18,1.9970454870745162e-16,1.9970037227612118e-16,3.1387063063254217e-26,1.5915553946819367e-26,2.0156215850673733e-17,2.0441373574114397e-17,8.852715430294073e-19,2.7834179672780348e-05,5.0,10.0,0.36,3.6000000000000005,219.37925087416983,216.46898206782265,0.4857421921987038,0.998269426513202,0.9982697964991404,0.0007709499795378,2.7125701843780565e-35,2.1992242045467643e-36,1.5117597505989448e-35
309,407585110839.5776,0.5,60.0,0.8065940906599176,0.7956866320200863,500.0,643493424.8952456,1286986849.790491,0.000106659009844,0.000106659009844,0.320631832930192,0.6,0.9712837594575412,0.9712844764149896,0.1255965775033604,0.1238982440758834,0.949973206213712,0.9499792200719668,0.0834756672584356,0.0834761957057931,0.1668976291724974,63.07845946915189,65.55279288913988,65.9139964663691,69.42948298039661,80.5086143546115,55.485780397727474,46.58157046431007,13.801294719279678,1.169933485749853e-13,8.285656409701834e-14,3.406754572822005e-14,1.2181466154159334e-16,0.3080168221365248,0.3198390931142019,1.1587907384363105e-17,1.3881778684664655e-16,1.3881690805848396e-16,2.1869221135337862e-26,1.1084426416719243e-26,1.4072700008170048e-17,1.4265511035788e-17,6.1808034519565995e-19,5.7334120408751895e-05,5.0,10.0,0.36,3.6000000000000005,131.54920722576782,128.74157719260313,0.4857164794769099,0.9982688741131636,0.9982690010209504,0.0017163318746165,6.415677196868695e-35,1.1578628575319302e-35,3.5239473463082136e-35
310,409135948794.8093,0.5,60.0,0.8048143435813024,0.7907191822716587,500.0,695357120.4734509,1390714240.9469018,0.000106659009844,0.000106659009844,0.3182057170957089,0.6,0.9712646958380804,0.9712675344114728,0.124368756889042,0.122190974773159,0.9497774158874468,0.9498047743008998,0.0418314068168401,0.0418326117738162,0.0836531417469836,64.41692427855554,66.87579791279343,67.23527109367285,70.73230150419062,81.78307313895584,56.32669761907702,47.269997206825344,9.979224662430267,6.510596431787878e-14,4.5869382043255726e-14,1.9196934441911548e-14,6.949260359123311e-17,0.1548372311673154,0.1625193660237669,8.398914681047971e-18,2.0078011523310318e-16,2.007743319126205e-16,2.9560489281297956e-26,1.5043236277442782e-26,2.0555096706429657e-17,2.0920842920968734e-17,9.02790598851988e-19,3.1380260893850903e-05,5.0,10.0,0.36,3.6000000000000005,208.62348649280744,204.9958839634185,0.4856186727773338,0.9982654945112804,0.9982659974753366,0.0014836523979804,3.544418289201986e-35,3.2442830527075226e-36,1.9610515724300008e-35
311,409583445591.8839,0.5,60.0,0.8057996697513214,0.8013870954966968,500.0,424084959.33458745,848169918.6691749,0.000106659009844,0.000106659009844,0.3175107756754275,0.6,0.971259644192318,0.9712608970561916,0.1242484279506894,0.1235682006007818,0.949725471415546,0.9497376091431008,0.0373299920149126,0.037330469101488,0.0746554359161091,61.603923632532734,64.09693899105551,64.46162699205634,68.00388993364837,79.21053137263279,54.65161507340558,45.91092340164852,9.365197920416628,3.094116201600745e-14,2.1535518103656665e-14,9.386847981798534e-15,3.352409576056929e-17,0.1375809950991426,0.1397238431553812,5.7950879447225455e-18,1.5523946381792732e-16,1.5523747984435456e-16,3.751184974696084e-26,1.8858932851048375e-26,1.5908211274505044e-17,1.5995579542461133e-17,6.986969600917506e-19,1.948690311569697e-05,5.0,10.0,0.36,3.6000000000000005,206.1261192583601,204.9903412684934,0.4855809451976943,0.9982645989456403,0.9982648209483824,0.0005777522004474,1.6909151366266218e-35,1.5256678901586608e-36,9.319762799003692e-36
312,410455305280.0663,0.5,60.0,0.8040160176715435,0.7837390158065151,500.0,1048267258.8239805,2096534517.647961,0.000106659009844,0.000106659009844,0.3161633410749384,0.6,0.9712491618147412,0.9712506471317056,0.1234459580665344,0.1203328783399041,0.9496175865888205,0.9496290756237636,0.1057643286034913,0.1057656082028629,0.2115398014033702,66.28151825075385,68.71886832968293,69.07566239681168,72.54611771194881,83.53965536597664,57.48090108470928,48.21210549190402,16.15619466751131,3.172396249767956e-13,2.292716829405471e-13,8.78014994499156e-14,2.9833550679074147e-16,0.3915704967722432,0.4189612713458345,1.9139612491679484e-17,1.8096472359252206e-16,1.809625342008046e-16,1.7805539880433455e-26,9.132979145468284e-27,1.866496448234304e-17,1.9147606027433228e-17,8.19775002921523e-19,8.649071621881328e-05,5.0,10.0,0.36,3.6000000000000005,135.06608752165977,129.85187587569212,0.485520271781388,0.9982627405951336,0.998263003369496,0.0088217068179099,1.764087533086132e-34,3.0783492367174836e-35,9.555549509417327e-35
