,F,NEPkid,MDLF,eta_circuit,W_F_spec,NEFD_line,NEFD_continuum,Pkid,pwv,EL
149,296952146190.37256,5.214835182771018e-18,2.858441323666338e-19,0.07328071744272788,509384283.86742264,1.2776627602081791e-26,6.3883138010408955e-27,2.878015215310536e-14,0.5,60.0
150,297173740653.79376,5.784494682641331e-18,1.7168590188411414e-19,0.1355975406864375,518187190.2645565,7.543631368195425e-27,3.7718156840977125e-27,3.667462048872427e-14,0.5,60.0
151,297459168325.8815,8.73126996104772e-18,2.022530695359234e-19,0.1742463260539313,747075335.6063739,6.164008363920379e-27,3.0820041819601896e-27,7.956114590471482e-14,0.5,60.0
152,298074532052.05707,4.870365697966587e-18,1.7863534543523978e-19,0.11114621443677611,429203978.3984134,9.476242188897055e-27,4.738121094448528e-27,2.6443540298628785e-14,0.5,60.0
153,298538294449.5144,7.084518524621126e-18,2.8906685166609243e-19,0.1007415952493119,495163118.93642265,1.329176024828511e-26,6.645880124142555e-27,5.18502711853027e-14,0.5,60.0
154,298772882998.40326,7.885675588301397e-18,2.255844105575435e-19,0.1436613133654684,714432642.7058243,7.189195447262287e-27,3.594597723631144e-27,6.562264618342182e-14,0.5,60.0
155,299048730633.95465,8.511630288516036e-18,1.3437723053884792e-19,0.25983633485360463,580699048.855214,5.268743642758339e-27,2.6343718213791696e-27,7.577261305649481e-14,0.5,60.0
156,300772338210.1945,5.564917466597725e-18,2.1004406672156395e-19,0.1111442995348302,458676093.5076155,1.0426458275399802e-26,5.213229137699901e-27,3.3760142510992167e-14,0.5,60.0
157,301051674393.9179,7.619253772223594e-18,2.294873194262009e-19,0.14009025107543993,617429032.946089,8.462606405735229e-27,4.2313032028676144e-27,6.057453874046376e-14,0.5,60.0
158,301376687691.7123,9.112625733569215e-18,1.7947109879825967e-19,0.2166497696399125,541752584.2219442,7.542685965721812e-27,3.771342982860906e-27,8.394028370645516e-14,0.5,60.0
159,302207290561.4376,6.011274507143854e-18,4.189395611443383e-19,0.061625743932816016,1051020424.6034969,9.075544990293009e-27,4.5377724951465045e-27,3.9760295410959666e-14,0.5,60.0
160,302376946504.50183,8.386013655921937e-18,1.5361205923264254e-19,0.23265473545946472,581151567.1974194,6.0182246366851605e-27,3.0091123183425802e-27,7.352853645804448e-14,0.5,60.0
161,303696340614.7765,7.622923327520922e-18,3.2601186439801644e-19,0.09993029385995801,802501035.8539367,9.249543521645983e-27,4.6247717608229915e-27,6.191649136297355e-14,0.5,60.0
162,304189792495.48395,9.81386181010497e-18,1.3600065218098745e-19,0.30709994805528446,651608345.379241,4.752113989810433e-27,2.3760569949052165e-27,9.768960929702293e-14,0.5,60.0
163,304273775212.5965,4.815323416856018e-18,5.444958392603055e-19,0.03779439605427982,787862172.1192551,1.5735364692271905e-26,7.867682346135952e-27,2.4655085091416493e-14,0.5,60.0
164,305039842802.2865,5.2361530208881375e-18,2.408776891706089e-19,0.09306258950805903,394546543.0523749,1.3900513059144448e-26,6.950256529572224e-27,2.866901420576439e-14,0.5,60.0
165,305275717138.1328,7.83449336330642e-18,1.9096170651415435e-19,0.17577858908958896,584273280.6160252,7.44153891875507e-27,3.720769459377535e-27,6.437418816320595e-14,0.5,60.0
166,305803693951.31525,9.62221122260401e-18,1.8821394817860944e-19,0.21943140172209108,656051409.4728974,6.532003797957903e-27,3.2660018989789516e-27,9.371163926439359e-14,0.5,60.0
167,307561048384.01886,5.681747555809923e-18,2.676004434674991e-19,0.09234789074280385,498181499.3012578,1.2230148488031716e-26,6.115074244015858e-27,3.4220772582805146e-14,0.5,60.0
168,307791757726.6246,5.940883243023008e-18,1.844231499460685e-19,0.14037972096462337,521976841.32021016,8.044456302782408e-27,4.022228151391204e-27,3.8302817384099785e-14,0.5,60.0
169,308129229332.1713,7.579144157854452e-18,1.6706843791738266e-19,0.19813053230463698,547766945.719565,6.944341768212642e-27,3.472170884106321e-27,5.98742721137329e-14,0.5,60.0
170,308699122046.75195,8.379156184205861e-18,2.171666382020547e-19,0.16930197144402753,641671044.5907726,7.705718908508676e-27,3.852859454254338e-27,7.18247228106793e-14,0.5,60.0
171,309520392788.18304,7.382698185096516e-18,2.3301834666005346e-19,0.1400960821797406,595691765.7354474,8.906375800289145e-27,4.4531879001445725e-27,5.6608347223814467e-14,0.5,60.0
172,310028164664.3237,5.381929156599409e-18,2.944412107037052e-19,0.08159619472594615,646419887.4736953,1.0370898455270466e-26,5.185449227635233e-27,3.184122872296514e-14,0.5,60.0
173,310237552424.6516,5.60045264318831e-18,4.011034449048817e-19,0.06253273528712974,708080821.2418976,1.2897515454952534e-26,6.448757727476267e-27,3.410744541369954e-14,0.5,60.0
174,310448230899.7983,8.39466112829956e-18,3.4865285737698355e-19,0.10763322545616777,783068432.8401457,1.013738658047486e-26,5.06869329023743e-27,7.254455257270072e-14,0.5,60.0
175,310652451279.48126,1.114785329256141e-17,1.803033574020648e-19,0.27634781905028155,672321047.1175632,6.106039410181765e-27,3.0530197050908826e-27,1.230180925615763e-13,0.5,60.0
176,311724946057.3484,8.909026434097612e-18,1.9388258527764453e-19,0.20698998077408015,725859079.8280163,6.0816158578660725e-27,3.0408079289330362e-27,8.248813533532772e-14,0.5,60.0
177,313104466527.96857,6.1881743367480314e-18,3.5571991664664234e-19,0.07957574256979283,807271913.5303274,1.0032769520667716e-26,5.016384760333858e-27,4.154707946250331e-14,0.5,60.0
178,313288408188.81866,9.429431336162498e-18,1.915667222639278e-19,0.22526315079192324,551624401.8676419,7.906951871980864e-27,3.953475935990432e-27,8.886680817350706e-14,0.5,60.0
179,314096089697.9424,1.069402877818347e-17,1.6274972246006443e-19,0.30335142059263037,673278721.057713,5.5037394278908676e-27,2.7518697139454338e-27,1.124727524924256e-13,0.5,60.0
180,314403874264.4524,7.627181681005422e-18,3.8157758811147326e-19,0.09265215930425097,847775043.3123331,1.0247896423203996e-26,5.123948211601998e-27,6.094724845083668e-14,0.5,60.0
181,315971225209.315,7.922619147139531e-18,2.527928491999239e-19,0.15277199146149764,560870547.4261374,1.0262062288837983e-26,5.1310311444189915e-27,6.419742321902459e-14,0.5,60.0
182,316754932026.86633,8.178920412208287e-18,3.1321545318654597e-19,0.12744220301568965,755101274.5958502,9.444315218408931e-27,4.7221576092044654e-27,7.094480850574984e-14,0.5,60.0
183,317198714349.91766,1.2262339426200646e-17,2.1086794832512502e-19,0.28280195989993984,750861660.2380763,6.394154702962329e-27,3.1970773514811647e-27,1.4380126684304145e-13,0.5,60.0
184,317535901767.15283,5.441641095075247e-18,4.364945838024457e-19,0.060897625279419845,471049179.48205495,2.109818538089181e-26,1.0549092690445905e-26,3.102527562770704e-14,0.5,60.0
185,318074773133.7266,5.672807241206228e-18,3.953573495074195e-19,0.07056754528870578,592801251.4210448,1.5184944229052345e-26,7.592472114526172e-27,3.414524575900216e-14,0.5,60.0
186,318259432670.0865,1.102411195214346e-17,2.3380844262086657e-19,0.23220163756234272,605229021.2265954,8.795751294599199e-27,4.397875647299599e-27,1.190859759536344e-13,0.5,60.0
187,319513511760.73773,8.773444080769753e-18,3.114671798122209e-19,0.1442541180147468,634004437.2417226,1.1185424985261158e-26,5.592712492630579e-27,7.847412534945688e-14,0.5,60.0
188,320489651403.1254,7.292587394970563e-18,4.653245134861573e-19,0.08408377058371849,714655170.9616712,1.482490393873521e-26,7.412451969367605e-27,5.6555015643853834e-14,0.5,60.0
189,320624011256.49615,1.2289642736749266e-17,4.482172349356772e-19,0.1477218275763736,976305368.1733047,1.0452865717064371e-26,5.226432858532186e-27,1.491801043321741e-13,0.5,60.0
190,321200205364.13226,9.272972658335417e-18,4.0875548550088924e-19,0.1264144037443341,613062007.6107918,1.5180696135810447e-26,7.590348067905223e-27,8.626626309237904e-14,0.5,60.0
191,322273643609.3984,1.0309772328949704e-17,4.2325960720172595e-19,0.14836483273014991,530126917.4150212,1.817855944608878e-26,9.08927972304439e-27,1.0298324846443374e-13,0.5,60.0
192,322990755176.32104,1.605711318517669e-17,4.792572446197742e-19,0.2327723734797062,584829589.1915796,1.8658290285304278e-26,9.329145142652139e-27,2.1626106944759284e-13,0.5,60.0
193,323264682877.288,9.851065278822554e-18,8.882592659551028e-19,0.07898873713348249,709303873.4794768,2.851280286909408e-26,1.425640143454704e-26,9.705347063739473e-14,0.5,60.0
194,324085495862.73065,2.2736917099063652e-17,9.119720367374078e-19,0.25315052298102025,688691404.8272138,3.0150141563353546e-26,1.5075070781676773e-26,3.5910250717521624e-13,0.5,60.0
195,324451174321.7824,1.2749213155105886e-17,1.5464501919766105e-18,0.08777255663405036,634403815.9201423,5.550123495145796e-26,2.775061747572898e-26,1.5044932323244266e-13,0.5,60.0
196,325215519838.22345,1.8737118367254483e-17,1.582416291470234e-18,0.1691029200560575,560001006.2202604,6.433753752322593e-26,3.2168768761612964e-26,2.6490461420731295e-13,0.5,60.0
197,326056591745.3295,2.0208849078300336e-17,1.121294633997527e-18,0.20717532140174377,631434973.0120794,4.0431849495803e-26,2.02159247479015e-26,3.0130561666104387e-13,0.5,60.0
198,326450639744.8369,1.1542416995700933e-17,1.6218633260579015e-18,0.07432354282183971,593318730.4342464,6.223843894598783e-26,3.1119219472993917e-26,1.3016932324320487e-13,0.5,60.0
199,327002199603.0584,1.3366245699978804e-17,9.223033207011558e-19,0.12784534341615733,589276196.4028194,3.5635870368166547e-26,1.7817935184083273e-26,1.6499587634918655e-13,0.5,60.0
200,327525933575.77185,1.7915646932227386e-17,5.698796579485135e-19,0.23164966711251367,698408051.2525802,1.8578318932888926e-26,9.289159466444463e-27,2.7584455901480033e-13,0.5,60.0
201,327983835469.6106,1.0073654388916258e-17,7.933840638331118e-19,0.08775968006110854,619745136.4936359,2.9147602753854734e-26,1.4573801376927367e-26,1.0245995934812586e-13,0.5,60.0
202,328488569839.2812,1.2600645165024773e-17,4.517140042810766e-19,0.17869399455162432,626986894.0071691,1.6403540250794805e-26,8.201770125397403e-27,1.5296831288645605e-13,0.5,60.0
203,329265110325.3349,1.4883695470414137e-17,3.880174108396834e-19,0.22656342704059187,781028962.0886915,1.1311405488431381e-26,5.6557027442156905e-27,2.0766186692797144e-13,0.5,60.0
204,330323835274.73035,8.270970734612501e-18,3.8463136386973365e-19,0.12217861845885422,563695092.4567522,1.5535775522300534e-26,7.767887761150267e-27,6.98759674962364e-14,0.5,60.0
205,331392271742.72296,8.167668890804237e-18,3.281504493755951e-19,0.13843685623020507,537516579.1649576,1.3899962723562134e-26,6.949981361781067e-27,6.828697621456871e-14,0.5,60.0
206,331895916597.85114,9.610019468385177e-18,2.953241325551033e-19,0.17916477678141285,676529844.3738351,9.939040805826179e-27,4.9695204029130895e-27,9.151871521351236e-14,0.5,60.0
207,332732719542.46954,1.0149778254082007e-17,3.504815448484205e-19,0.16514934723097066,623396500.6679494,1.2800687364130397e-26,6.400343682065198e-27,9.858010088771494e-14,0.5,60.0
208,333559063409.8053,8.285433677805925e-18,3.2875055376615783e-19,0.1387845874202098,593644764.9213535,1.260875909682975e-26,6.304379548414875e-27,6.942708296166993e-14,0.5,60.0
209,334284930970.3494,9.796712582833586e-18,2.6243321487807664e-19,0.20313796718691202,610649647.8985095,9.784962961933733e-27,4.8924814809668665e-27,9.395366649893034e-14,0.5,60.0
210,334425700524.2835,6.08116770041626e-18,6.360650810144042e-19,0.052237734224494056,1156504326.7772017,1.2522377406328769e-26,6.2611887031643846e-27,3.9577717583352606e-14,0.5,60.0
211,335404535482.88104,7.044234189668998e-18,4.920139996775174e-19,0.07835791184853476,678950054.1792388,1.6499551129969925e-26,8.249775564984963e-27,5.096289831728086e-14,0.5,60.0
212,335646868278.7576,7.94116203195731e-18,2.865323609556136e-19,0.15114423399447735,618141704.6211332,1.0554025259545127e-26,5.2770126297725635e-27,6.4073862855774e-14,0.5,60.0
213,336051154137.5364,1.0820568426071723e-17,3.8881871713605656e-19,0.151818327223392,903264997.161956,9.800866609255297e-27,4.900433304627649e-27,1.1622651878144077e-13,0.5,60.0
214,337137924452.7071,5.619547106394763e-18,4.6751575348164245e-19,0.06586784658155687,553260089.2452872,1.9239749066673755e-26,9.619874533336878e-27,3.297043775006016e-14,0.5,60.0
215,337239512713.0907,7.956814833385449e-18,4.389527307092385e-19,0.09915232879259013,860111190.2585763,1.1619719747136274e-26,5.809859873568137e-27,6.568269049057289e-14,0.5,60.0
216,337895049782.2986,1.276411273265002e-17,2.7658726955623205e-19,0.25251458077903943,785337302.7210746,8.018782925672471e-27,4.0093914628362354e-27,1.5551539742765717e-13,0.5,60.0
217,338419045972.34106,8.439135535076371e-18,3.077255098041088e-19,0.15027519082331253,666847243.0401635,1.0506779940940259e-26,5.2533899704701295e-27,7.230377828034281e-14,0.5,60.0
218,340306165239.2921,1.0174590292073864e-17,2.1607620281692097e-19,0.26032521427509764,605785918.8001717,8.121201039123138e-27,4.060600519561569e-27,9.907791996819435e-14,0.5,60.0
219,340486860504.99316,6.690818530177899e-18,4.709091861164153e-19,0.07871187470829857,800119554.4314281,1.3400307810289595e-26,6.700153905144798e-27,4.629381663309497e-14,0.5,60.0
220,341581835505.12305,6.764138157866254e-18,5.60202651029161e-19,0.06748537061256454,767676737.316511,1.661495906454807e-26,8.307479532274035e-27,4.6684649572203014e-14,0.5,60.0
221,341774934567.5644,9.183637068284411e-18,2.4738868190526245e-19,0.2073610088631705,535024537.13968885,1.0527824173670511e-26,5.263912086835256e-27,8.224613586314717e-14,0.5,60.0
222,342483832507.4342,1.2593869623629904e-17,2.3070492765721787e-19,0.30678324613057767,677417485.2403471,7.754127984530587e-27,3.877063992265293e-27,1.4706400777618584e-13,0.5,60.0
223,342696859128.94653,7.273618130753957e-18,5.102590070014299e-19,0.08037512477561505,1070730103.2363523,1.0850335399943285e-26,5.4251676999716426e-27,5.509566695847506e-14,0.5,60.0
224,344679332793.6344,7.120107142106737e-18,3.5528051803753516e-19,0.11440590276935272,563995324.5795302,1.434261649610179e-26,7.171308248050896e-27,5.095828402697149e-14,0.5,60.0
225,345311582668.37585,5.929450564113812e-18,4.020919808771152e-19,0.08464840945258488,587074381.1330935,1.5594260303517632e-26,7.797130151758816e-27,3.658467446006072e-14,0.5,60.0
226,345615057135.3125,8.407614417367697e-18,4.150845880174931e-19,0.11648129385801642,610707720.6669976,1.54751794721165e-26,7.73758973605825e-27,7.092891166459269e-14,0.5,60.0
227,346109251439.85876,1.2829948624492865e-17,2.8100872286793724e-19,0.2629506562791809,803438025.3117577,7.963425387177763e-27,3.981712693588882e-27,1.5438704811348776e-13,0.5,60.0
228,346465360638.03156,5.3264386702499785e-18,7.2717103058676125e-19,0.04236964475867855,665173924.9681059,2.4890513075728296e-26,1.2445256537864148e-26,2.913143694629619e-14,0.5,60.0
229,346811471421.6168,8.031358289859542e-18,3.360895784531509e-19,0.1381694870070423,659555389.2671741,1.1602091041904036e-26,5.801045520952018e-27,6.521921346102383e-14,0.5,60.0
230,348795059654.7116,8.99803006686303e-18,2.861799309252083e-19,0.18441992371968657,645026657.2806306,1.0101689323064726e-26,5.050844661532363e-27,7.90836192782463e-14,0.5,60.0
231,349239809278.7599,5.908787913901351e-18,4.874265766501078e-19,0.07151527756036188,488482698.10077864,2.2719172855460873e-26,1.1359586427730437e-26,3.539247330804656e-14,0.5,60.0
232,349638233240.9029,1.2081901323756247e-17,2.7579327405347986e-19,0.259078495452538,724368944.1865723,8.668747325262966e-27,4.334373662631483e-27,1.3524612546798633e-13,0.5,60.0
233,350019245864.3242,7.469984375544048e-18,5.204798134254767e-19,0.08515760572708908,751241094.4177836,1.577455257881618e-26,7.88727628940809e-27,5.6476699831292595e-14,0.5,60.0
234,351351428000.71454,8.626913304863385e-18,5.165946346764392e-19,0.10182452103510617,840187512.903471,1.3999294993178992e-26,6.999647496589496e-27,7.430083826091934e-14,0.5,60.0
235,351673823759.1308,1.1739206665196377e-17,3.154159507010644e-19,0.22790824750223823,672320637.5825883,1.0681683505468169e-26,5.3408417527340845e-27,1.286540051085996e-13,0.5,60.0
236,352078696598.1961,5.327480517902216e-18,7.34119535706017e-19,0.04496684557215766,616390834.3787948,2.7117091434318273e-26,1.3558545717159137e-26,2.9677963920847205e-14,0.5,60.0
237,352886063544.11633,1.1148877580497123e-17,3.427553480643746e-19,0.20480993249400395,703693087.822767,1.1090048647164523e-26,5.545024323582262e-27,1.1542405736825791e-13,0.5,60.0
238,354262850426.93195,1.1205510763661753e-17,3.2884765363973556e-19,0.21091204704308125,700930840.3448198,1.0681987733602158e-26,5.340993866801079e-27,1.1804230560106413e-13,0.5,60.0
239,354644264328.1898,7.743673595730836e-18,4.539331967776e-19,0.10650948183472321,632600778.491982,1.63378430196748e-26,8.1689215098374e-27,5.960121235350902e-14,0.5,60.0
240,355735769600.92255,7.393844044304629e-18,3.877246485683155e-19,0.11975970482137742,576074311.6643243,1.5324185406979822e-26,7.662092703489911e-27,5.448698668283976e-14,0.5,60.0
241,356413356787.32153,7.354658836582219e-18,6.246128292481239e-19,0.0744615773621497,826368366.2223938,1.7209557860436354e-26,8.604778930218177e-27,5.423700463068889e-14,0.5,60.0
242,356522631269.41833,1.1080881745203313e-17,5.033795536653588e-19,0.13933374746413044,1226880462.7573469,9.341697868152904e-27,4.670848934076452e-27,1.1932581048559924e-13,0.5,60.0
243,357214994574.0797,8.699127562346142e-18,4.631985499646299e-19,0.12079563741994633,679566524.1636568,1.5519142126318226e-26,7.759571063159113e-27,7.385333178496277e-14,0.5,60.0
244,358568082233.81683,7.850392261804694e-18,9.602314706950345e-19,0.05534291757847787,1035033880.896032,2.1122915691739335e-26,1.0561457845869668e-26,6.112740950082529e-14,0.5,60.0
245,358571614285.2174,1.2701170289651855e-17,3.5977386241927854e-19,0.239468540874111,609076777.940239,1.3449002163826967e-26,6.724501081913483e-27,1.4232124556165987e-13,0.5,60.0
246,359489742801.1401,1.1916466638034405e-17,4.431104170492153e-19,0.18144814532607645,699999997.9914705,1.4412735533244745e-26,7.206367766622373e-27,1.3167773532873138e-13,0.5,60.0
247,360271086125.1414,1.1086025233883984e-17,4.634587518497226e-19,0.15976611611003255,770308136.888963,1.369869192318441e-26,6.849345961592205e-27,1.1677501566992903e-13,0.5,60.0
248,360594705345.1736,5.640785594233137e-18,6.452677190001189e-19,0.05854966279152751,526356356.26053405,2.7912103296811916e-26,1.3956051648405958e-26,3.256821576874141e-14,0.5,60.0
249,360987326011.68854,1.0980435488838431e-17,4.565707383335078e-19,0.1610776620886718,859593633.7468954,1.2093371104601569e-26,6.0466855523007845e-27,1.1391298691114878e-13,0.5,60.0
250,361635574965.5525,1.381279159373717e-17,4.373978262108894e-19,0.21406487427631996,859188957.1227083,1.1590987306526355e-26,5.7954936532631774e-27,1.7251959617289257e-13,0.5,60.0
251,362748187209.10284,1.1813903094625334e-17,4.661180101593227e-19,0.17522175280924324,781753380.5536908,1.3575586843374905e-26,6.787793421687453e-27,1.2988305886307645e-13,0.5,60.0
252,363962681485.8358,1.1781974297278619e-17,5.310374583087361e-19,0.16135553464635585,743168407.3134303,1.6269357923582114e-26,8.134678961791057e-27,1.2793187886082902e-13,0.5,60.0
253,365368417845.09247,9.491264171934332e-18,6.26338631748267e-19,0.11452264216995828,549349089.9966798,2.595931845961118e-26,1.297965922980559e-26,8.567952965672131e-14,0.5,60.0
254,365818449030.2626,7.73473155207278e-18,1.160565313593744e-18,0.052682449621166284,857201245.1353182,3.08261501639607e-26,1.541307508198035e-26,5.982924610556942e-14,0.5,60.0
255,366261262370.2612,2.028881788050171e-17,5.207384849275022e-19,0.315815760913192,841820688.0736033,1.4084212763171922e-26,7.042106381585961e-27,3.1605042240121106e-13,0.5,60.0
256,366720785610.64667,1.2708673990620687e-17,1.1369846563778375e-18,0.09589276109515774,970543810.4246441,2.6673005596895245e-26,1.3336502798447623e-26,1.505785257214518e-13,0.5,60.0
257,367237826424.7644,9.850636597469512e-18,9.59592870331957e-19,0.10029580050035818,470807789.79111856,4.640618522048693e-26,2.3203092610243466e-26,8.951933645421379e-14,0.5,60.0
258,367889470930.4149,1.9351367898284318e-17,1.7148611266838407e-18,0.15208389587904136,808194128.0974058,4.8310970430558896e-26,2.4155485215279448e-26,2.9053244039455414e-13,0.5,60.0
259,368512820402.8114,2.691390597833562e-17,2.7833680303014485e-18,0.1990944941417895,836492084.7203122,7.576023187999798e-26,3.788011593999899e-26,4.518913064921408e-13,0.5,60.0
260,370637808047.38885,1.1492687867349766e-17,8.634696724588996e-19,0.13362561110159563,479953220.5987361,4.096195486450187e-26,2.0480977432250935e-26,1.1853016646059512e-13,0.5,60.0
261,370998913388.6553,1.1302186730730692e-17,1.7474776329295613e-18,0.06387932959247705,1093050386.9197857,3.640021423895322e-26,1.820010711947661e-26,1.2101331550562457e-13,0.5,60.0
262,371301481630.0741,1.679979640608469e-17,7.286005675448213e-19,0.22703750936122516,612038902.6074125,2.71045982117226e-26,1.35522991058613e-26,2.228317351063057e-13,0.5,60.0
263,372513205776.7225,1.0287689254580113e-17,1.8495511845057382e-18,0.05812941213436483,869629264.9250904,4.842445087993994e-26,2.421222543996997e-26,1.0176444871733636e-13,0.5,60.0
264,372924042876.57434,1.9258399567262744e-17,8.763681629734031e-19,0.2337893169378562,657332431.0317907,3.035526500407959e-26,1.5177632502039794e-26,2.8708304137362053e-13,0.5,60.0
265,372983810134.3609,1.4594335390940876e-17,1.425758995276281e-18,0.11041666376756906,932761524.516498,3.4802303748067145e-26,1.7401151874033573e-26,1.870974436214059e-13,0.5,60.0
266,374454088303.5156,1.3377766107403042e-17,1.9018112874199333e-18,0.0934846966728308,667192170.3999945,6.490063946658991e-26,3.2450319733294955e-26,1.594226846823167e-13,0.5,60.0
267,374763457031.44464,1.740683778752682e-17,1.7293572083121802e-18,0.14683564030257956,688718216.0708206,5.717097976872417e-26,2.8585489884362084e-26,2.4211740591765126e-13,0.5,60.0
268,375375115067.76,1.8060200971392203e-17,2.4079791811878265e-18,0.1306168836966715,777831561.6649681,7.048548021444868e-26,3.524274010722434e-26,2.59943388284435e-13,0.5,60.0
269,375784789663.5425,2.4100282088805194e-17,2.714790150953776e-18,0.17336827956961195,853318789.740518,7.243649913407052e-26,3.621824956703526e-26,4.3119590055099693e-13,0.5,60.0
270,376744273221.2965,2.7638029866211543e-17,4.854453466427915e-18,0.17701018414197278,958117133.1535182,1.15359730423082e-25,5.7679865211541e-26,5.251038746221507e-13,0.5,60.0
271,377172626420.9514,1.515889965498143e-17,7.538750721289733e-18,0.07657132977925638,678435757.112061,2.53001531448674e-25,1.26500765724337e-25,1.96562838296476e-13,0.5,60.0
272,378444081699.6591,2.885703544959673e-17,1.7306088329457635e-17,0.1910141226911144,754822580.9512534,5.2201926228713045e-25,2.6100963114356522e-25,5.347632856949867e-13,0.5,60.0
273,379991046060.3474,3.2859481414116835e-17,3.3663365331578884e-17,0.23324479619160482,751266963.0130568,1.0202244693894215e-24,5.101122346947107e-25,6.237626372756839e-13,0.5,60.0
274,380426552742.5801,1.7672326782974857e-17,3.111514163406321e-17,0.10198137832277551,606621767.5502957,1.1678479117127114e-24,5.839239558563557e-25,2.4564169277268027e-13,0.5,60.0
275,381803120676.0665,1.4918011530906144e-17,3.415458480914593e-17,0.053859554803114724,972533492.3418994,7.996076494746483e-25,3.9980382473732413e-25,1.9364944025099412e-13,0.5,60.0
276,381917176251.8696,2.7245127689100148e-17,2.4966788043207032e-17,0.21127786228939796,592232034.1436925,9.598497936088739e-25,4.799248968044369e-25,4.50837706101276e-13,0.5,60.0
277,382734137539.90753,2.6145638806774828e-17,1.0987809007441377e-17,0.18818426429888152,671150247.2253004,3.7275531423101025e-25,1.8637765711550512e-25,4.4302732913454794e-13,0.5,60.0
278,383495684251.93036,1.8559832391576732e-17,9.637930337586334e-18,0.0749519484135326,1139728615.1124988,1.9253727775831963e-25,9.626863887915981e-26,2.904485274341677e-13,0.5,60.0
279,383739440383.17664,9.899414737058879e-18,1.550159255501152e-17,0.020157250064924505,1217873467.5061765,2.8980551446423303e-25,1.4490275723211652e-25,9.445611401246795e-14,0.5,60.0
280,383988328849.3399,2.997852995897864e-17,3.861711266765136e-18,0.24235048658046088,770254744.5987463,1.1415052507332382e-25,5.707526253666191e-26,5.519954539250642e-13,0.5,60.0
281,384806450024.836,2.5591255990306234e-17,3.107008407786976e-18,0.18163694799046615,967953907.879578,7.308365307997853e-26,3.6541826539989264e-26,4.654338873880094e-13,0.5,60.0
282,386437219827.3074,1.8899831645247323e-17,1.7132186836636728e-18,0.1605572287255009,752646695.3731686,5.182676954032913e-26,2.5913384770164567e-26,2.8611451525710447e-13,0.5,60.0
283,387989646448.4909,1.0133709253635103e-17,2.3972003293274733e-18,0.0502367643006428,1026148459.1156125,5.318958817652972e-26,2.659479408826486e-26,9.716646859434834e-14,0.5,60.0
284,387994557422.8835,1.5907842671008222e-17,1.0677152986664484e-18,0.17438559583185673,591642021.9597391,4.1089319554254563e-26,2.0544659777127282e-26,2.0877619526088878e-13,0.5,60.0
285,388391311250.48456,1.6975329794030988e-17,1.1484479497462919e-18,0.16715045496323863,768849937.5639942,3.400965526427645e-26,1.7004827632138224e-26,2.392553324600934e-13,0.5,60.0
286,389323432161.4995,1.54533159486954e-17,1.013315889357065e-18,0.16086710453161773,781204415.2818578,2.953334644025251e-26,1.4766673220126256e-26,2.0086977063269188e-13,0.5,60.0
287,390214397080.50446,1.489247636716072e-17,1.102990090385393e-18,0.13693709056686196,840409736.6354116,2.988223189854247e-26,1.4941115949271235e-26,1.9326852645533788e-13,0.5,60.0
288,391007713296.5596,1.6161045909023717e-17,7.514893540356489e-19,0.2104246351081285,739010025.3619528,2.3152878830964575e-26,1.1576439415482288e-26,2.1145199865624264e-13,0.5,60.0
289,392732157248.8884,8.207005331893358e-18,2.4147938504871367e-18,0.03244645095344513,1352284311.9748225,4.065786297581283e-26,2.0328931487906416e-26,6.479965998542349e-14,0.5,60.0
290,392755149392.7859,1.3877763962558069e-17,7.151693436935679e-19,0.18492360114989448,620452701.4187045,2.6244161790452906e-26,1.3122080895226453e-26,1.6093526094663517e-13,0.5,60.0
291,393179949922.4222,1.246319526717415e-17,8.668875817546249e-19,0.13411598665382435,803012952.8966703,2.4579482075791718e-26,1.2289741037895859e-26,1.3765160712096938e-13,0.5,60.0
292,393751164833.97766,1.4131071488851548e-17,7.684261062274739e-19,0.16736934106553747,749483863.5322229,2.3343841218782503e-26,1.1671920609391251e-26,1.7433883705201667e-13,0.5,60.0
293,394350509616.14746,1.3058667090759739e-17,8.023159347363852e-19,0.14683498243354332,886343569.0651822,2.0609896756318965e-26,1.0304948378159483e-26,1.5080281710596367e-13,0.5,60.0
294,395301582612.4589,1.3375706644981263e-17,8.158705102376536e-19,0.1460410929173587,848968734.7771924,2.188074150846215e-26,1.0940370754231075e-26,1.5891345263379888e-13,0.5,60.0
295,396190708777.92706,1.7576071502752065e-17,5.862472119726906e-19,0.26632559584279375,834430852.240642,1.5996424974951298e-26,7.998212487475649e-27,2.501060216078057e-13,0.5,60.0
296,396838889863.8892,1.1796334826693612e-17,9.140265975280137e-19,0.11488014980469852,844810568.2592586,2.4633832945593363e-26,1.2316916472796681e-26,1.2683692917419885e-13,0.5,60.0
297,398504024231.67255,1.0998728741821569e-17,1.1479060947665549e-18,0.0840626064424065,1064220482.6732376,2.4558805794076224e-26,1.2279402897038112e-26,1.122373424002972e-13,0.5,60.0
298,398634273188.49164,1.3854422803352759e-17,5.220241834055813e-19,0.23165676582673278,690830581.1722597,1.720487670832321e-26,8.602438354161605e-27,1.6060770725494137e-13,0.5,60.0
299,399803512234.86633,1.1036327976127031e-17,1.2306733922584707e-18,0.08016979446665905,1051115914.211646,2.665782397861849e-26,1.3328911989309245e-26,1.1281681131934873e-13,0.5,60.0
